age,bool_admin,bool_blue, bool_entrep, bool_housemaid,bool_management,bool_retired,bool_self, bool_services,bool_student, bool_tech, bool_unempl, bool_single, bool_married, bool_divorced,education, housing, loan, contact, month, day_of_week, duration, campaign, pdays, previous, bool_nonexistant, bool_fail, bool_success, empvarrate, conspriceidx, consconfidx, euribor, nremployed, class
35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,4,0,67,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,0,291,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,1,0,0,4,0,248,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,4,0,256,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,4,0,286,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,4,0,477,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,4,0,471,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,381,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,287,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,4,0,322,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,4,0,216,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,4,0,210,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4,0,288,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,4,0,168,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,4,0,132,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,4,0,64,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,4,0,209,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,0,410,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0,177,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,4,0,580,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,0,0,4,0,165,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,127,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,357,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
52,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,4,0,175,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,4,0,300,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,136,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,125,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,4,0,189,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,1,0,4,0,213,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,4,0,238,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,4,0,124,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,4,0,18,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,4,0,730,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,4,0,40,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,4,0,79,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,4,0,142,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,4,0,389,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,4,0,702,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,4,0,151,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,211,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
51,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,4,0,117,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,4,0,232,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,1,0,4,0,370,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
58,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,0,179,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,4,0,46,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,4,0,50,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,4,0,181,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,4,0,361,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,73,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,4,0,67,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,350,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,0,4,0,150,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,4,0,332,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,4,0,611,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,0,58,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
52,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,4,0,151,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,4,0,89,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,152,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,4,0,611,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,0,4,0,110,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,463,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,4,0,962,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,102,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,4,0,10,4,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
51,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,4,0,118,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,92,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
56,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4,0,143,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,189,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,0,75,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,4,0,189,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,55,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,0,935,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,1
37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,4,0,56,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,4,0,225,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,0,4,0,125,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,4,0,286,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
53,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,1,0,4,0,206,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,164,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
37,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,4,0,98,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,4,0,446,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,4,0,742,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,4,0,120,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,4,0,122,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,4,0,357,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,4,0,200,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,4,0,107,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,4,0,248,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,4,0,215,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,205,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,4,0,261,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,83,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,0,4,0,106,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,4,0,106,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,108,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
58,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,4,0,214,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,4,0,358,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,4,0,453,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,0,364,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,4,0,136,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,173,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,4,0,241,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
54,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0,4,0,224,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,4,0,148,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,4,0,199,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
54,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,0,4,0,196,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,4,0,111,4,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,4,0,231,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,316,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,240,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,669,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,4,0,425,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,0,121,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0,0,4,0,174,5,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,1,0,4,0,88,5,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
46,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,4,0,313,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,4,0,135,4,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,4,0,152,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,4,0,402,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,0,221,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,4,0,213,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,1,0,0,4,0,144,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,4,0,158,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,220,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,254,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
52,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,4,0,503,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,4,0,680,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,4,0,421,4,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,4,0,130,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,164,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,174,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,4,0,113,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,4,0,195,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,4,0,347,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,4,0,208,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,4,0,404,4,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,4,0,396,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,98,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,0,229,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,350,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,4,1,88,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,4,1,379,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,4,1,168,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,1,190,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,4,1,158,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,4,1,210,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,4,1,102,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,1,306,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,1,64,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,4,1,218,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,1,77,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,4,1,54,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,4,1,344,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,4,1,195,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,4,1,202,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,4,1,278,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,4,1,189,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,1,83,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,4,1,18,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,1,235,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,4,1,290,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4,1,318,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,4,1,402,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,4,1,501,4,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,4,1,1030,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,1
50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,4,1,149,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,4,1,144,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,1,69,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,1,243,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,4,1,769,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,4,1,135,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,231,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,1,0,4,1,442,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,1,199,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,4,1,455,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,4,1,124,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,0,0,4,1,424,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,43,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
